corridor_id,corridor_name,street_name,from_street,to_street,source_group,spatial_total_length_feet,spatial_total_length_miles,corridor_length_weighted_svi,high_svi_length_share,equity_classification_A_weighted_ge_0_75,equity_classification_B_share_ge_0_50,attr_lane_count_available,attr_adt_available,attr_posted_speed_available,attr_median_width_available,attr_crossings_available,annual_forecast_total_crashes_2026,annual_forecast_ksi_crashes_2026,demand_risk_rank_2026,centroid_latitude,centroid_longitude,geometry_wkt,geometry_crs
HCC001,Devon,Devon,California,Clark,neighborhood,7899.44,1.4961060606060606,0.90206,0.778285,True,True,False,False,False,False,False,423.1587,4.6637,18,41.997814241318586,-87.6851162967485,"LINESTRING (-87.670591 41.998076, -87.670694 41.998075, -87.670858 41.998073, -87.671282 41.998065, -87.67131 41.998065, -87.671759 41.998057, -87.671992 41.998051, -87.672153 41.998048, -87.672276 41.998046, -87.672448 41.998042, -87.672831 41.998035, -87.673379 41.998024, -87.673561 41.998021, -87.673732 41.998019, -87.674165 41.99801, -87.674494 41.998003, -87.674863 41.997995, -87.675013 41.997993, -87.675168 41.99799, -87.675178 41.99799, -87.675235 41.997989, -87.675334 41.997987, -87.675439 41.997986, -87.675538 41.997983, -87.675716 41.99798, -87.676018 41.997975, -87.676408 41.997967, -87.67669 41.997962, -87.676837 41.997959, -87.677052 41.997956, -87.677451 41.997949, -87.677574 41.997947, -87.677759 41.997944, -87.678312 41.997933, -87.6787 41.997923, -87.679021 41.997916, -87.679342 41.997909, -87.679753 41.997902, -87.680136 41.997895, -87.680157 41.997895, -87.680523 41.997888, -87.680761 41.997885, -87.681356 41.997875, -87.681502 41.997873, -87.681809 41.997867, -87.682047 41.997863, -87.682573 41.997854, -87.682915 41.997848, -87.683223 41.997842, -87.683461 41.997838, -87.683795 41.997832, -87.684039 41.997827, -87.684234 41.997824, -87.684557 41.99782, -87.685011 41.997813, -87.685312 41.997808, -87.685486 41.997805, -87.68586 41.997801, -87.686229 41.997794, -87.686614 41.997787, -87.686772 41.997784, -87.686792 41.997784, -87.687138 41.997778, -87.687446 41.997772, -87.687803 41.997766, -87.688011 41.997762, -87.688127 41.99776, -87.688363 41.997755, -87.688663 41.99775, -87.689025 41.997744, -87.689078 41.997744, -87.689228 41.997742, -87.689599 41.997736, -87.689883 41.99773, -87.690323 41.99772, -87.690572 41.997716, -87.690834 41.997713, -87.691104 41.99771, -87.691415 41.997706, -87.691651 41.997702, -87.691984 41.997696, -87.692323 41.997689, -87.69276 41.997679, -87.693038 41.997676, -87.693274 41.997672, -87.693543 41.997668, -87.693883 41.997662, -87.694106 41.997659, -87.694369 41.997654, -87.694397 41.997654, -87.694765 41.997646, -87.695118 41.997639, -87.695354 41.997636, -87.695644 41.997631, -87.695971 41.997625, -87.695987 41.997625, -87.696255 41.997621, -87.696536 41.997614, -87.696894 41.997608, -87.697205 41.997602, -87.697586 41.997595, -87.697866 41.997591, -87.698096 41.997587, -87.69843 41.99758, -87.698642 41.997576, -87.698898 41.997573, -87.699137 41.997569, -87.69935 41.997566, -87.699642 41.997561)",EPSG:4326
HCC002,Broadway,Broadway,Foster,Grace,neighborhood,9770.96,1.850560606060606,0.723307,0.435547,False,False,False,False,False,False,False,276.6247,2.415,33,41.96358689002721,-87.65571606092368,"LINESTRING (-87.64962 41.951198, -87.649615 41.951469, -87.649621 41.951693, -87.649626 41.951862, -87.649633 41.952102, -87.64964 41.952333, -87.649646 41.952527, -87.649654 41.952748, -87.649661 41.952952, -87.649668 41.953122, -87.649669 41.953193, -87.649895 41.953572, -87.649982 41.953716, -87.650063 41.953837, -87.650234 41.954092, -87.650315 41.954216, -87.650447 41.954419, -87.650531 41.954548, -87.650783 41.954936, -87.650839 41.955024, -87.651017 41.955301, -87.651123 41.955468, -87.651221 41.95562, -87.651433 41.955951, -87.651651 41.956293, -87.651826 41.956567, -87.651847 41.9566, -87.651928 41.956726, -87.652038 41.956896, -87.652097 41.956988, -87.65212 41.957024, -87.652251 41.957232, -87.652347 41.957383, -87.652427 41.957508, -87.652486 41.957601, -87.652564 41.957723, -87.652661 41.957874, -87.652745 41.958005, -87.65281 41.958107, -87.652927 41.958287, -87.65303 41.958449, -87.653109 41.958574, -87.653143 41.958627, -87.653271 41.958826, -87.653406 41.959035, -87.653512 41.9592, -87.653726 41.959536, -87.6539 41.959808, -87.654074 41.96008, -87.654161 41.960217, -87.654309 41.96045, -87.65439 41.960577, -87.654515 41.960772, -87.654731 41.961129, -87.65495 41.961489, -87.655018 41.961595, -87.655144 41.961773, -87.655255 41.961929, -87.65536 41.962094, -87.655447 41.96223, -87.655614 41.962493, -87.655735 41.962682, -87.655924 41.962979, -87.656164 41.963354, -87.656182 41.963381, -87.656228 41.963454, -87.656306 41.963574, -87.656399 41.963719, -87.656421 41.963753, -87.656578 41.964001, -87.656727 41.964233, -87.65687 41.964454, -87.657067 41.964762, -87.657364 41.965227, -87.657474 41.9654, -87.657617 41.965621, -87.657913 41.966088, -87.658143 41.966449, -87.65824 41.966603, -87.658322 41.966733, -87.658425 41.966892, -87.658443 41.966919, -87.658448 41.966926, -87.658515 41.967029, -87.658522 41.967039, -87.658633 41.967212, -87.658765 41.967418, -87.658909 41.96764, -87.659008 41.967794, -87.659192 41.968084, -87.659305 41.968264, -87.659375 41.968362, -87.659489 41.968578, -87.659665 41.968879, -87.65967 41.969025, -87.659676 41.969204, -87.659678 41.969307, -87.659688 41.969686, -87.659697 41.970005, -87.659704 41.970241, -87.659706 41.970335, -87.659711 41.970517, -87.659721 41.970858, -87.659731 41.971312, -87.659736 41.971458, -87.659747 41.971755, -87.659752 41.972057, -87.659764 41.972524, -87.659768 41.972676, -87.659772 41.972815, -87.659779 41.97309, -87.659784 41.973245, -87.659789 41.973452, -87.659795 41.973645, -87.6598 41.973827, -87.659815 41.974379, -87.659822 41.974619, -87.659826 41.974748, -87.659834 41.975078, -87.659838 41.975208, -87.659841 41.975309, -87.659843 41.975429, -87.659846 41.975566, -87.659856 41.975908, -87.659864 41.97621, -87.659866 41.976323)",EPSG:4326
HCC003,Western,Western,Lawrence,Irving Park,neighborhood,5322.65,1.0080776515151515,0.232332,0.0,False,False,False,False,False,False,False,224.2267,1.4235,38,41.96131389827047,-87.68868367991873,"LINESTRING (-87.688466 41.954013, -87.688468 41.954084, -87.688476 41.954394, -87.688482 41.954571, -87.688487 41.954737, -87.688493 41.954935, -87.688501 41.955207, -87.688508 41.955399, -87.688513 41.955578, -87.68852 41.955847, -87.688527 41.956087, -87.68853 41.956175, -87.688535 41.956355, -87.688547 41.956756, -87.68855 41.956779, -87.688557 41.957073, -87.688565 41.957372, -87.688574 41.957669, -87.688584 41.95799, -87.688593 41.95829, -87.688601 41.958578, -87.68861 41.95886, -87.688615 41.959049, -87.688625 41.959288, -87.68863 41.959492, -87.688636 41.959738, -87.688642 41.959912, -87.688652 41.960195, -87.688657 41.960403, -87.688663 41.960702, -87.688667 41.960828, -87.688676 41.961066, -87.688683 41.961313, -87.68869 41.961572, -87.688695 41.961762, -87.6887 41.961967, -87.688711 41.962297, -87.68872 41.962568, -87.688726 41.962852, -87.688736 41.963139, -87.688744 41.963375, -87.688748 41.963564, -87.688751 41.963641, -87.688756 41.963818, -87.688763 41.964007, -87.688773 41.964356, -87.68878 41.964572, -87.688791 41.964868, -87.688803 41.965172, -87.688805 41.965288, -87.688807 41.965518, -87.688816 41.965738, -87.688823 41.965928, -87.688828 41.966072, -87.688829 41.9661, -87.688832 41.966211, -87.688835 41.966297, -87.688837 41.966361, -87.688841 41.966517, -87.688848 41.966758, -87.688856 41.967009, -87.688863 41.967285, -87.688869 41.967545, -87.688879 41.967794, -87.688883 41.96791, -87.688889 41.968069, -87.688901 41.96836, -87.688907 41.968615)",EPSG:4326
HCC004,Belmont,Belmont,Pulaski,Kedzie,neighborhood,5303.11,1.0043768939393938,0.667702,1.8e-05,False,False,False,False,False,False,False,266.9373,2.1936,36,41.93921544291986,-87.71744140475056,"LINESTRING (-87.707698 41.939331, -87.708074 41.939327, -87.708439 41.939324, -87.70849 41.939323, -87.708682 41.939321, -87.708841 41.93932, -87.709519 41.939313, -87.709703 41.939311, -87.710051 41.939306, -87.710327 41.939302, -87.710655 41.939298, -87.710682 41.939298, -87.7109 41.939295, -87.711274 41.939302, -87.711441 41.939305, -87.711634 41.939301, -87.711866 41.939299, -87.711909 41.939298, -87.712492 41.939279, -87.712674 41.939274, -87.713055 41.939267, -87.713321 41.939263, -87.71371 41.939259, -87.713835 41.939258, -87.714202 41.939254, -87.714432 41.939252, -87.714941 41.939246, -87.715168 41.939243, -87.715208 41.939243, -87.715842 41.939235, -87.716176 41.939231, -87.716749 41.939224, -87.71709 41.93922, -87.717399 41.939216, -87.717743 41.939212, -87.718211 41.939204, -87.718597 41.939199, -87.718904 41.939196, -87.719345 41.939193, -87.719686 41.939188, -87.719848 41.939186, -87.720125 41.939182, -87.720404 41.939179, -87.720694 41.939174, -87.720819 41.939172, -87.721071 41.939169, -87.721532 41.939163, -87.721872 41.939161, -87.722032 41.93916, -87.722293 41.939155, -87.722651 41.93915, -87.723241 41.939143, -87.72352 41.939139, -87.723898 41.939133, -87.723919 41.939133, -87.72412 41.939132, -87.724359 41.939129, -87.724621 41.939126, -87.724734 41.939124, -87.724984 41.939121, -87.72557 41.939115, -87.725842 41.939111, -87.725954 41.939109, -87.726319 41.939104, -87.72684 41.939098, -87.727185 41.939095)",EPSG:4326
HCC005,Clark,Clark,Irving Park,LaSalle,neighborhood,16833.54,3.1881704545454546,0.202126,0.083879,False,False,False,False,False,False,False,385.8266,4.2816,20,41.934351224155485,-87.6469992925577,"LINESTRING (-87.633216 41.913761, -87.633311 41.913915, -87.633544 41.914294, -87.63387 41.914824, -87.634035 41.915091, -87.634161 41.915298, -87.634349 41.915605, -87.634444 41.91576, -87.634769 41.916291, -87.634947 41.916579, -87.63528 41.917118, -87.635694 41.917793, -87.636117 41.918473, -87.636251 41.918688, -87.636389 41.918895, -87.636778 41.919475, -87.636897 41.919672, -87.637051 41.919926, -87.637197 41.920167, -87.637467 41.920612, -87.63751 41.920683, -87.637638 41.920894, -87.637866 41.921273, -87.638059 41.921598, -87.638182 41.921805, -87.63828 41.921969, -87.638408 41.922184, -87.638414 41.922195, -87.638496 41.922331, -87.638862 41.922935, -87.639033 41.923217, -87.639127 41.923372, -87.639131 41.923379, -87.639169 41.923442, -87.639366 41.92377, -87.639567 41.924105, -87.63969 41.924308, -87.639813 41.924512, -87.639992 41.924808, -87.640175 41.925111, -87.640479 41.925585, -87.64068 41.925895, -87.640796 41.926094, -87.64087 41.926219, -87.641051 41.926525, -87.641219 41.926811, -87.641336 41.92701, -87.641529 41.927339, -87.641549 41.927373, -87.64157 41.927409, -87.641666 41.927573, -87.641807 41.927813, -87.641942 41.928043, -87.642105 41.928319, -87.642232 41.928533, -87.64232 41.928682, -87.642343 41.928719, -87.642545 41.92907, -87.642601 41.929166, -87.642717 41.929368, -87.642866 41.929621, -87.642924 41.929662, -87.643092 41.929781, -87.643227 41.929867, -87.643446 41.930014, -87.643452 41.930018, -87.643578 41.930165, -87.643696 41.930362, -87.643898 41.930703, -87.644105 41.931054, -87.644274 41.931338, -87.644377 41.93151, -87.644571 41.931845, -87.644686 41.932041, -87.644804 41.932317, -87.644871 41.932582, -87.644886 41.932801, -87.645472 41.933529, -87.645486 41.933546, -87.645878 41.934027, -87.646253 41.934489, -87.646536 41.934837, -87.64688 41.935262, -87.646897 41.935283, -87.647103 41.935536, -87.647171 41.935621, -87.647446 41.935959, -87.647544 41.936079, -87.647823 41.936426, -87.648276 41.936988, -87.648656 41.937458, -87.648963 41.937838, -87.649216 41.938163, -87.649536 41.938548, -87.64991 41.939007, -87.650426 41.939642, -87.650603 41.939858, -87.650687 41.939961, -87.650881 41.940201, -87.65178 41.941323, -87.652144 41.941768, -87.652279 41.941935, -87.652727 41.942489, -87.653021 41.942853, -87.653097 41.942946, -87.653228 41.943104, -87.653322 41.943211, -87.653391 41.943289, -87.653488 41.943408, -87.65351 41.943435, -87.653602 41.943566, -87.653694 41.943699, -87.653789 41.943819, -87.653901 41.943957, -87.653987 41.944065, -87.654245 41.944466, -87.654537 41.944747, -87.65468 41.944925, -87.654815 41.945092, -87.654981 41.945297, -87.655109 41.945454, -87.65523 41.945605, -87.655373 41.945783, -87.655502 41.945943, -87.655648 41.946124, -87.655813 41.946328, -87.655946 41.946492, -87.65604 41.946607, -87.656144 41.946737, -87.656287 41.946916, -87.656358 41.947004, -87.656516 41.947202, -87.656668 41.947391, -87.656744 41.947487, -87.656891 41.947673, -87.65707 41.947895, -87.657303 41.948183, -87.657424 41.948333, -87.657506 41.948434, -87.657648 41.948609, -87.657809 41.948807, -87.657952 41.948986, -87.658081 41.949147, -87.658192 41.949286, -87.658352 41.949486, -87.65847 41.949634, -87.658562 41.949746, -87.658656 41.949861, -87.659242 41.95058, -87.659254 41.950595, -87.659608 41.951043, -87.659673 41.951125, -87.660406 41.952054, -87.660715 41.952441, -87.660827 41.952581, -87.66139 41.953289, -87.661828 41.953839, -87.66225 41.954378)",EPSG:4326
HCC006,Fullerton,Fullerton,Meade,California,neighborhood,21974.7,4.161875,0.697827,0.552627,False,True,False,False,False,False,False,777.0802,9.5401,4,41.92433856420311,-87.73778088554519,"LINESTRING (-87.697413 41.924807, -87.697807 41.924803, -87.698049 41.9248, -87.698432 41.924797, -87.698636 41.924796, -87.698901 41.924794, -87.699144 41.924792, -87.69927 41.924792, -87.699522 41.924789, -87.699864 41.924785, -87.700405 41.924779, -87.700744 41.924775, -87.700792 41.924774, -87.701059 41.924774, -87.701422 41.924771, -87.701428 41.924771, -87.701538 41.924771, -87.701647 41.92477, -87.701708 41.924769, -87.702054 41.924766, -87.702318 41.924763, -87.702852 41.924757, -87.703019 41.924756, -87.703106 41.924755, -87.70369 41.924749, -87.703957 41.924746, -87.704643 41.924742, -87.704998 41.924739, -87.705367 41.924736, -87.705795 41.924732, -87.705884 41.924731, -87.706225 41.924728, -87.706226 41.924728, -87.706392 41.924725, -87.706605 41.924722, -87.706871 41.924717, -87.706915 41.924716, -87.707219 41.924716, -87.707406 41.924717, -87.707568 41.924714, -87.707727 41.924712, -87.70802 41.924708, -87.708157 41.924706, -87.708428 41.924705, -87.708468 41.924705, -87.708686 41.924705, -87.708872 41.924702, -87.709236 41.924697, -87.70959 41.924692, -87.709732 41.924691, -87.709744 41.924691, -87.709992 41.924688, -87.710216 41.924685, -87.710479 41.92468, -87.710636 41.924677, -87.710757 41.924676, -87.710987 41.924675, -87.711179 41.924673, -87.711465 41.92467, -87.711666 41.924668, -87.711831 41.924666, -87.712105 41.924661, -87.712281 41.924658, -87.712411 41.924657, -87.71271 41.924655, -87.712931 41.924654, -87.713148 41.924652, -87.713326 41.924649, -87.71353 41.924646, -87.713738 41.924644, -87.71394 41.924642, -87.713947 41.924642, -87.71422 41.924638, -87.714552 41.924633, -87.714751 41.924631, -87.714999 41.924628, -87.715071 41.924627, -87.715072 41.924627, -87.715382 41.924623, -87.715503 41.924621, -87.715771 41.924619, -87.716128 41.924616, -87.716699 41.924607, -87.716994 41.924603, -87.717455 41.924598, -87.718215 41.924589, -87.718451 41.924586, -87.719062 41.924578, -87.719438 41.924573, -87.720042 41.924566, -87.720327 41.924562, -87.720661 41.924558, -87.721016 41.924553, -87.721576 41.924547, -87.721882 41.924542, -87.7222 41.924538, -87.722832 41.924532, -87.723104 41.924529, -87.723609 41.924522, -87.724063 41.924517, -87.724259 41.924516, -87.724327 41.924515, -87.724608 41.924513, -87.725251 41.924505, -87.725551 41.924499, -87.725848 41.924493, -87.726387 41.924489, -87.726769 41.924484, -87.72713 41.924479, -87.72767 41.924473, -87.727726 41.924473, -87.727784 41.924472, -87.727995 41.92447, -87.728423 41.924466, -87.728959 41.924461, -87.729221 41.924458, -87.729734 41.924452, -87.730153 41.924446, -87.730444 41.924442, -87.730859 41.924437, -87.731213 41.92443, -87.731667 41.924426, -87.732022 41.924422, -87.73256 41.924415, -87.732891 41.924411, -87.73328 41.924407, -87.733447 41.924404, -87.73351 41.924404, -87.734118 41.924396, -87.734502 41.924392, -87.734761 41.924388, -87.73534 41.92438, -87.735658 41.924376, -87.736111 41.924371, -87.73657 41.924365, -87.737016 41.92436, -87.737349 41.924355, -87.737787 41.924353, -87.738209 41.924351, -87.738651 41.924341, -87.738996 41.924336, -87.739518 41.924329, -87.740157 41.924322, -87.740851 41.924312, -87.741394 41.924306, -87.74156 41.924304, -87.741613 41.924304, -87.741662 41.924303, -87.741719 41.924302, -87.741836 41.9243, -87.7423 41.924293, -87.742376 41.924292, -87.742648 41.924288, -87.74292 41.924284, -87.743514 41.924276, -87.743866 41.92427, -87.744179 41.924265, -87.745077 41.924256, -87.745436 41.924252, -87.745913 41.924245, -87.746302 41.924239, -87.746774 41.924232, -87.746969 41.92423, -87.747639 41.924222, -87.74843 41.92421, -87.748758 41.924206, -87.749055 41.924203, -87.750335 41.924186, -87.750927 41.924178, -87.751227 41.924175, -87.751521 41.924172, -87.751822 41.924167, -87.752437 41.924158, -87.753403 41.924145, -87.753682 41.924141, -87.754265 41.924134, -87.755802 41.924113, -87.756146 41.924107, -87.756786 41.924096, -87.757372 41.924091, -87.757585 41.924089, -87.758224 41.924079, -87.758607 41.924075, -87.759139 41.924069, -87.759219 41.924068, -87.759634 41.924062, -87.759836 41.92406, -87.760205 41.924055, -87.760452 41.924052, -87.760454 41.924052, -87.760771 41.924049, -87.76101 41.924046, -87.761068 41.924045, -87.761314 41.924041, -87.761719 41.924034, -87.762296 41.924027, -87.762415 41.924025, -87.762855 41.924021, -87.763528 41.924012, -87.763794 41.924008, -87.764167 41.924005, -87.764762 41.923998, -87.765178 41.923992, -87.765775 41.923983, -87.765991 41.923981, -87.766245 41.923978, -87.766766 41.92397, -87.767206 41.923962, -87.767532 41.923956, -87.767951 41.92395, -87.768421 41.923942, -87.768718 41.923937, -87.769361 41.923929, -87.769638 41.923925, -87.769979 41.92392, -87.770197 41.923916, -87.770451 41.923912, -87.770854 41.923905, -87.770952 41.923904, -87.771316 41.923897, -87.771883 41.923888, -87.772069 41.923885, -87.772353 41.923881, -87.772823 41.923873, -87.773286 41.923866, -87.773589 41.923861, -87.774134 41.923852, -87.774501 41.923846, -87.775716 41.923827, -87.776041 41.923821, -87.776664 41.923811, -87.776932 41.923807, -87.777104 41.923805, -87.777424 41.9238, -87.77782 41.923794, -87.778147 41.923789)",EPSG:4326
HCC007,Western,Western,George,Chicago,neighborhood,13867.43,2.626407196969697,0.257739,0.0,False,False,False,False,False,False,False,505.0011,4.7037,17,41.914766320787066,-87.68735976992353,"LINESTRING (-87.686843 41.895743, -87.686849 41.895993, -87.686854 41.896195, -87.686855 41.896207, -87.686861 41.896477, -87.686865 41.896657, -87.686869 41.896876, -87.686876 41.897127, -87.686882 41.897329, -87.686888 41.897562, -87.686894 41.897754, -87.686898 41.897936, -87.686904 41.898189, -87.686913 41.89847, -87.686919 41.898704, -87.686922 41.898855, -87.686929 41.899128, -87.686936 41.899379, -87.68694 41.899502, -87.686947 41.899765, -87.686952 41.899927, -87.686958 41.900159, -87.68696 41.900293, -87.686964 41.900593, -87.686967 41.900705, -87.686972 41.900902, -87.686975 41.901044, -87.686979 41.901201, -87.686984 41.901367, -87.686992 41.901598, -87.687003 41.901881, -87.687003 41.901886, -87.687006 41.902087, -87.68701 41.902359, -87.68702 41.902767, -87.687027 41.903016, -87.687034 41.903288, -87.687041 41.903534, -87.687046 41.903745, -87.687064 41.904397, -87.687065 41.90444, -87.687076 41.904842, -87.687083 41.905098, -87.687101 41.905774, -87.687116 41.906378, -87.687123 41.906667, -87.68713 41.90692, -87.687141 41.907298, -87.68715 41.907669, -87.68716 41.908045, -87.68717 41.908334, -87.687174 41.908492, -87.687178 41.908658, -87.687181 41.908748, -87.687189 41.909129, -87.6872 41.909565, -87.687207 41.90982, -87.687208 41.909871, -87.687215 41.910115, -87.687221 41.910321, -87.687225 41.910461, -87.687234 41.910821, -87.687235 41.910848, -87.687248 41.911383, -87.687265 41.911995, -87.687268 41.912132, -87.68727 41.912216, -87.687274 41.912401, -87.687279 41.912568, -87.687283 41.912715, -87.687291 41.913014, -87.687301 41.913357, -87.687304 41.913479, -87.687308 41.913619, -87.687313 41.913876, -87.687314 41.913899, -87.687315 41.913957, -87.687316 41.913995, -87.687319 41.91415, -87.687324 41.914329, -87.687324 41.914336, -87.687326 41.914402, -87.687332 41.914601, -87.687336 41.914716, -87.68734 41.914855, -87.687346 41.915037, -87.687347 41.9151, -87.68735 41.915213, -87.687352 41.915312, -87.687356 41.915493, -87.687359 41.915609, -87.687364 41.915761, -87.687368 41.915905, -87.687375 41.91613, -87.687377 41.916186, -87.687377 41.916219, -87.687378 41.916252, -87.687378 41.916296, -87.68738 41.916425, -87.687386 41.916676, -87.687389 41.916805, -87.687396 41.9171, -87.687406 41.917395, -87.68741 41.917568, -87.687416 41.917795, -87.687423 41.917993, -87.687431 41.91822, -87.687435 41.91833, -87.687441 41.918513, -87.687443 41.918585, -87.687448 41.918735, -87.687453 41.918897, -87.68746 41.919087, -87.687464 41.919184, -87.687466 41.919268, -87.68747 41.9194, -87.687479 41.919706, -87.687483 41.919847, -87.687487 41.91998, -87.687489 41.920065, -87.687501 41.920412, -87.687509 41.920609, -87.687512 41.920716, -87.687521 41.920984, -87.687523 41.921076, -87.687536 41.921483, -87.687538 41.921643, -87.687538 41.921644, -87.687539 41.921737, -87.68754 41.921761, -87.687547 41.921858, -87.687553 41.922058, -87.687563 41.922357, -87.687567 41.922467, -87.687567 41.922471, -87.687572 41.922619, -87.687579 41.922847, -87.687583 41.922957, -87.687589 41.923119, -87.687595 41.923297, -87.687597 41.923378, -87.687605 41.923629, -87.687609 41.923748, -87.687613 41.92391, -87.687618 41.924072, -87.68762 41.924134, -87.687625 41.92434, -87.68763 41.924529, -87.687633 41.924669, -87.687642 41.924901, -87.687656 41.92527, -87.687661 41.925441, -87.687662 41.925465, -87.68767 41.925666, -87.687678 41.925877, -87.687684 41.926029, -87.687692 41.926235, -87.687699 41.926422, -87.687705 41.926582, -87.687709 41.926716, -87.687715 41.926931, -87.687716 41.926961, -87.687722 41.92722, -87.687736 41.927593, -87.687743 41.927786, -87.68775 41.927982, -87.687762 41.928309, -87.687774 41.928635, -87.687778 41.928748, -87.687778 41.928757, -87.687787 41.929006, -87.687797 41.92931, -87.687798 41.929333, -87.6878 41.929389, -87.687807 41.929542, -87.68783 41.930073, -87.687841 41.930352, -87.68785 41.930586, -87.68786 41.930903, -87.687868 41.931144, -87.687884 41.931524, -87.687893 41.931797, -87.687883 41.932179, -87.687917 41.932577, -87.687918 41.932621, -87.687918 41.932691, -87.68792 41.932867, -87.68792 41.932868, -87.687924 41.933079, -87.687927 41.93328, -87.687933 41.933546, -87.687937 41.933786, -87.687937 41.933788)",EPSG:4326
